ds,Holiday,Demand,Temperature
2014-04-02 12:00:00,False,5652.961756,24.1
2014-04-02 12:30:00,False,5623.52478,21.5
2014-04-02 13:00:00,False,5614.696766,22.0
2014-04-02 13:30:00,False,5615.891256,21.0
2014-04-02 14:00:00,False,5607.955682,20.5
2014-04-02 14:30:00,False,5576.764908,19.5
2014-04-02 15:00:00,False,5500.40204,19.2
2014-04-02 15:30:00,False,5462.456278,19.4
2014-04-02 16:00:00,False,5463.677592,19.0
2014-04-02 16:30:00,False,5452.773478,19.3
2014-04-02 17:00:00,False,5454.804488,19.6
2014-04-02 17:30:00,False,5402.60314,19.9
2014-04-02 18:00:00,False,5283.558202,19.6
2014-04-02 18:30:00,False,5253.678982,19.6
2014-04-02 19:00:00,False,5212.902808,19.2
2014-04-02 19:30:00,False,5179.18047,19.1
2014-04-02 20:00:00,False,5023.97429,19.1
2014-04-02 20:30:00,False,4877.59314,19.1
2014-04-02 21:00:00,False,4710.058216,18.8
2014-04-02 21:30:00,False,4530.466198,18.8
2014-04-02 22:00:00,False,4309.768272,18.7
2014-04-02 22:30:00,False,4095.695492,18.3
2014-04-02 23:00:00,False,4011.228528,18.4
2014-04-02 23:30:00,False,4000.664006,18.3
2014-04-03 00:00:00,False,4278.236104,18.1
2014-04-03 00:30:00,False,4315.001698,17.7
2014-04-03 01:00:00,False,4069.121902,17.1
2014-04-03 01:30:00,False,3883.100866,16.8
2014-04-03 02:00:00,False,3731.99877,16.5
2014-04-03 02:30:00,False,3601.831344,15.9
2014-04-03 03:00:00,False,3496.207864,15.6
2014-04-03 03:30:00,False,3431.44849,15.3
2014-04-03 04:00:00,False,3418.398634,15.6
2014-04-03 04:30:00,False,3446.954696,16.0
2014-04-03 05:00:00,False,3592.021628,16.4
2014-04-03 05:30:00,False,3749.761256,16.3
2014-04-03 06:00:00,False,4077.669412,16.2
2014-04-03 06:30:00,False,4432.41645,16.7
2014-04-03 07:00:00,False,4919.870464,16.4
2014-04-03 07:30:00,False,5265.698194,16.7
2014-04-03 08:00:00,False,5180.165238,17.0
2014-04-03 08:30:00,False,5194.037716,17.2
2014-04-03 09:00:00,False,5240.775584,17.5
2014-04-03 09:30:00,False,5190.949676,17.4
2014-04-03 10:00:00,False,5210.9187,17.5
2014-04-03 10:30:00,False,5208.55747,17.4
2014-04-03 11:00:00,False,5179.857784,17.6
2014-04-03 11:30:00,False,5186.67021,18.0
2014-04-03 12:00:00,False,5202.862046,18.2
2014-04-03 12:30:00,False,5170.399772,18.0
2014-04-03 13:00:00,False,5152.997614,17.4
2014-04-03 13:30:00,False,5151.993112,17.2
2014-04-03 14:00:00,False,5152.688052,16.8
2014-04-03 14:30:00,False,5143.340092,17.5
2014-04-03 15:00:00,False,5076.673188,17.5
2014-04-03 15:30:00,False,5061.468176,16.2
2014-04-03 16:00:00,False,5098.776356,17.8
2014-04-03 16:30:00,False,5101.309224,17.0
2014-04-03 17:00:00,False,5110.407056,17.5
2014-04-03 17:30:00,False,5131.809922,18.0
2014-04-03 18:00:00,False,5059.329502,17.8
2014-04-03 18:30:00,False,5046.353402,17.6
2014-04-03 19:00:00,False,5064.696484,17.5
2014-04-03 19:30:00,False,5087.083584,17.4
2014-04-03 20:00:00,False,4977.732984,17.0
2014-04-03 20:30:00,False,4881.705526,16.5
2014-04-03 21:00:00,False,4708.255512,16.3
2014-04-03 21:30:00,False,4534.050938,16.1
2014-04-03 22:00:00,False,4325.84514,16.1
2014-04-03 22:30:00,False,4109.909494,15.9
2014-04-03 23:00:00,False,4015.201778,15.5
2014-04-03 23:30:00,False,4005.9082,15.2
2014-04-04 00:00:00,False,4282.73881,15.1
2014-04-04 00:30:00,False,4338.43726,15.3
2014-04-04 01:00:00,False,4089.015044,15.2
2014-04-04 01:30:00,False,3893.072322,15.2
2014-04-04 02:00:00,False,3745.471698,14.9
2014-04-04 02:30:00,False,3581.02977,14.7
2014-04-04 03:00:00,False,3450.23929,14.7
2014-04-04 03:30:00,False,3377.05089,14.7
2014-04-04 04:00:00,False,3358.956706,14.6
2014-04-04 04:30:00,False,3417.445126,14.7
2014-04-04 05:00:00,False,3541.640686,14.8
2014-04-04 05:30:00,False,3710.9081,14.9
2014-04-04 06:00:00,False,4092.190226,14.9
2014-04-04 06:30:00,False,4453.314212,15.0
2014-04-04 07:00:00,False,4919.461756,15.2
2014-04-04 07:30:00,False,5092.130334,15.4
2014-04-04 08:00:00,False,5085.101144,15.6
2014-04-04 08:30:00,False,5115.548328,15.6
2014-04-04 09:00:00,False,5155.377924,15.8
2014-04-04 09:30:00,False,5183.86448,15.9
2014-04-04 10:00:00,False,5137.420376,16.1
2014-04-04 10:30:00,False,5104.0689,16.7
2014-04-04 11:00:00,False,5087.424588,17.8
2014-04-04 11:30:00,False,5060.854818,17.8
2014-04-04 12:00:00,False,5058.243506,18.3
2014-04-04 12:30:00,False,5049.12813,18.5
2014-04-04 13:00:00,False,5029.288738,19.3
2014-04-04 13:30:00,False,5030.408116,19.4
2014-04-04 14:00:00,False,4999.47515,19.4
2014-04-04 14:30:00,False,4980.987444,19.7
2014-04-04 15:00:00,False,4973.156008,19.3
2014-04-04 15:30:00,False,4952.799434,19.4
2014-04-04 16:00:00,False,4964.234376,19.5
2014-04-04 16:30:00,False,5009.445672,19.6
2014-04-04 17:00:00,False,5018.516892,19.1
2014-04-04 17:30:00,False,5015.349178,19.2
2014-04-04 18:00:00,False,4940.657758,19.2
2014-04-04 18:30:00,False,4925.20916,19.2
2014-04-04 19:00:00,False,4953.09115,19.0
2014-04-04 19:30:00,False,4980.88247,18.7
2014-04-04 20:00:00,False,4879.335684,18.1
2014-04-04 20:30:00,False,4770.490886,17.6
2014-04-04 21:00:00,False,4586.266334,17.5
2014-04-04 21:30:00,False,4408.086366,17.4
2014-04-04 22:00:00,False,4234.920714,16.9
2014-04-04 22:30:00,False,4031.524748,16.6
2014-04-04 23:00:00,False,3971.767528,16.4
2014-04-04 23:30:00,False,3977.180564,17.3
2014-04-05 00:00:00,False,4253.634106,17.0
2014-04-05 00:30:00,False,4286.357488,16.5
2014-04-05 01:00:00,False,4049.61758,15.5
2014-04-05 01:30:00,False,3842.016762,15.1
2014-04-05 02:00:00,False,3674.930604,16.0
2014-04-05 02:30:00,False,3497.342966,15.8
2014-04-05 03:00:00,False,3364.374484,15.7
2014-04-05 03:30:00,False,3289.318784,15.8
2014-04-05 04:00:00,False,3244.343356,15.9
2014-04-05 04:30:00,False,3230.675498,15.9
2014-04-05 05:00:00,False,3276.39616,16.2
2014-04-05 05:30:00,False,3356.711446,16.1
2014-04-05 06:00:00,False,3537.749652,15.6
2014-04-05 06:30:00,False,3647.831966,15.6
2014-04-05 07:00:00,False,3861.56444,16.0
2014-04-05 07:30:00,False,4022.619672,16.4
2014-04-05 08:00:00,False,4037.122388,16.7
2014-04-05 08:30:00,False,4162.189806,17.2
2014-04-05 09:00:00,False,4252.110316,17.5
2014-04-05 09:30:00,False,4279.487818,17.5
2014-04-05 10:00:00,False,4273.397476,18.3
2014-04-05 10:30:00,False,4255.001256,18.8
2014-04-05 11:00:00,False,4232.094782,19.8
2014-04-05 11:30:00,False,4205.47343,20.5
2014-04-05 12:00:00,False,4180.044558,20.7
2014-04-05 12:30:00,False,4163.12758,21.0
2014-04-05 13:00:00,False,4137.429368,22.7
2014-04-05 13:30:00,False,4132.825346,22.1
2014-04-05 14:00:00,False,4138.32576,22.9
2014-04-05 14:30:00,False,4146.670326,23.0
2014-04-05 15:00:00,False,4150.119654,23.1
2014-04-05 15:30:00,False,4151.530938,23.2
2014-04-05 16:00:00,False,4187.616796,24.1
2014-04-05 16:30:00,False,4246.223888,23.4
2014-04-05 17:00:00,False,4280.413786,23.4
2014-04-05 17:30:00,False,4340.53662,23.0
2014-04-05 18:00:00,False,4365.078192,22.7
2014-04-05 18:30:00,False,4354.506204,21.8
2014-04-05 19:00:00,False,4402.57579,20.9
2014-04-05 19:30:00,False,4471.229024,20.4
2014-04-05 20:00:00,False,4392.426862,19.9
2014-04-05 20:30:00,False,4302.175464,19.6
2014-04-05 21:00:00,False,4192.535712,19.3
2014-04-05 21:30:00,False,4083.869924,19.0
2014-04-05 22:00:00,False,3980.688618,18.4
2014-04-05 22:30:00,False,3853.48664,18.1
2014-04-05 23:00:00,False,3812.231732,17.9
2014-04-05 23:30:00,False,3833.648086,17.5
2014-04-06 00:00:00,False,4106.462092,17.0
2014-04-06 00:30:00,False,4153.610138,16.6
2014-04-06 01:00:00,False,3941.659572,16.3
2014-04-06 01:30:00,False,3760.600356,16.0
2014-04-06 02:00:00,False,3584.22155,15.8
2014-04-06 02:30:00,False,3398.086864,15.6
2014-04-06 03:00:00,False,3085.769044,14.8
2014-04-06 03:30:00,False,3036.17534,14.6
2014-04-06 04:00:00,False,3018.141834,13.8
2014-04-06 04:30:00,False,3017.813996,13.6
2014-04-06 05:00:00,False,3044.08277,13.8
2014-04-06 05:30:00,False,3102.859422,13.8
2014-04-06 06:00:00,False,3219.405936,12.7
2014-04-06 06:30:00,False,3323.337636,12.8
2014-04-06 07:00:00,False,3377.00674,13.3
2014-04-06 07:30:00,False,3503.41321,13.1
2014-04-06 08:00:00,False,3642.25484,12.6
2014-04-06 08:30:00,False,3699.591346,12.8
2014-04-06 09:00:00,False,3760.492466,14.3
2014-04-06 09:30:00,False,3789.938958,16.0
2014-04-06 10:00:00,False,3817.4722,18.1
2014-04-06 10:30:00,False,3825.519384,19.3
2014-04-06 11:00:00,False,3836.661272,21.3
2014-04-06 11:30:00,False,3852.053442,21.9
2014-04-06 12:00:00,False,3879.036686,20.9
2014-04-06 12:30:00,False,3877.5958,22.3
2014-04-06 13:00:00,False,3864.832502,23.1
2014-04-06 13:30:00,False,3885.256076,23.3
2014-04-06 14:00:00,False,3893.605296,23.7
2014-04-06 14:30:00,False,3909.378014,23.6
2014-04-06 15:00:00,False,3959.53729,24.3
2014-04-06 15:30:00,False,4024.77082,23.7
2014-04-06 16:00:00,False,4087.878652,23.0
2014-04-06 16:30:00,False,4200.291124,22.3
2014-04-06 17:00:00,False,4314.556696,22.1
2014-04-06 17:30:00,False,4440.950718,22.3
2014-04-06 18:00:00,False,4593.288194,21.8
2014-04-06 18:30:00,False,4685.158858,20.9
2014-04-06 19:00:00,False,4583.776348,20.2
2014-04-06 19:30:00,False,4459.47654,19.7
2014-04-06 20:00:00,False,4331.037114,19.3
2014-04-06 20:30:00,False,4232.29898,19.1
2014-04-06 21:00:00,False,4110.17726,18.7
2014-04-06 21:30:00,False,3974.119166,18.4
2014-04-06 22:00:00,False,3911.511076,18.0
2014-04-06 22:30:00,False,3901.678606,17.4
2014-04-06 23:00:00,False,4183.972868,16.7
2014-04-06 23:30:00,False,4234.657036,16.3
2014-04-07 00:00:00,False,3990.638948,16.2
2014-04-07 00:30:00,False,3777.023918,15.8
2014-04-07 01:00:00,False,3585.030392,15.4
2014-04-07 01:30:00,False,3400.325388,14.8
2014-04-07 02:00:00,False,3249.687342,14.7
2014-04-07 02:30:00,False,3160.353252,14.7
2014-04-07 03:00:00,False,3117.682378,14.6
2014-04-07 03:30:00,False,3092.669086,14.4
2014-04-07 04:00:00,False,3128.601362,14.0
2014-04-07 04:30:00,False,3192.12985,13.8
2014-04-07 05:00:00,False,3374.010818,13.4
2014-04-07 05:30:00,False,3580.472884,13.4
2014-04-07 06:00:00,False,3969.275874,13.4
2014-04-07 06:30:00,False,4281.632708,13.7
2014-04-07 07:00:00,False,4474.088838,14.1
2014-04-07 07:30:00,False,4697.835896,14.3
2014-04-07 08:00:00,False,4821.99909,14.7
2014-04-07 08:30:00,False,4906.781834,16.0
2014-04-07 09:00:00,False,4988.62861,17.0
2014-04-07 09:30:00,False,5011.340248,17.4
2014-04-07 10:00:00,False,5001.709294,18.5
2014-04-07 10:30:00,False,5037.69615,20.6
2014-04-07 11:00:00,False,5055.949924,21.4
2014-04-07 11:30:00,False,5091.43505,22.4
2014-04-07 12:00:00,False,5132.489532,22.9
2014-04-07 12:30:00,False,5146.287686,23.5
2014-04-07 13:00:00,False,5178.03329,22.9
2014-04-07 13:30:00,False,5206.74057,23.8
2014-04-07 14:00:00,False,5230.666982,23.9
2014-04-07 14:30:00,False,5243.223718,24.1
2014-04-07 15:00:00,False,5263.174134,24.5
2014-04-07 15:30:00,False,5271.790696,24.3
2014-04-07 16:00:00,False,5284.543148,24.3
2014-04-07 16:30:00,False,5314.055758,23.8
2014-04-07 17:00:00,False,5328.435538,23.5
2014-04-07 17:30:00,False,5370.165508,23.3
2014-04-07 18:00:00,False,5425.991206,23.0
2014-04-07 18:30:00,False,5433.41545,22.7
2014-04-07 19:00:00,False,5272.996762,22.6
2014-04-07 19:30:00,False,5088.957498,22.3
2014-04-07 20:00:00,False,4897.785516,21.7
2014-04-07 20:30:00,False,4769.922114,21.4
2014-04-07 21:00:00,False,4605.653886,21.2
2014-04-07 21:30:00,False,4425.254988,21.0
2014-04-07 22:00:00,False,4310.611174,20.5
2014-04-07 22:30:00,False,4263.61358,20.2
2014-04-07 23:00:00,False,4507.25103,19.9
2014-04-07 23:30:00,False,4516.417446,19.6
2014-04-08 00:00:00,False,4248.44661,18.5
2014-04-08 00:30:00,False,4032.147198,19.0
2014-04-08 01:00:00,False,3829.684316,18.8
2014-04-08 01:30:00,False,3670.764044,18.6
2014-04-08 02:00:00,False,3515.698558,17.9
2014-04-08 02:30:00,False,3414.255804,18.2
2014-04-08 03:00:00,False,3362.55992,18.4
2014-04-08 03:30:00,False,3322.670902,18.5
2014-04-08 04:00:00,False,3331.746914,18.2
2014-04-08 04:30:00,False,3364.602912,18.2
2014-04-08 05:00:00,False,3508.19174,18.4
2014-04-08 05:30:00,False,3713.74719,18.1
2014-04-08 06:00:00,False,4135.178386,17.9
2014-04-08 06:30:00,False,4448.51766,18.7
2014-04-08 07:00:00,False,4614.615502,19.0
2014-04-08 07:30:00,False,4869.99007,19.0
2014-04-08 08:00:00,False,5020.912726,19.1
2014-04-08 08:30:00,False,5150.998104,19.7
2014-04-08 09:00:00,False,5220.012642,20.1
2014-04-08 09:30:00,False,5240.257824,21.0
2014-04-08 10:00:00,False,5254.431202,21.4
2014-04-08 10:30:00,False,5289.660568,21.3
2014-04-08 11:00:00,False,5315.837876,21.5
2014-04-08 11:30:00,False,5331.7555,21.7
2014-04-08 12:00:00,False,5352.868102,22.0
2014-04-08 12:30:00,False,5354.412332,21.9
2014-04-08 13:00:00,False,5357.220976,20.6
2014-04-08 13:30:00,False,5364.123134,19.3
2014-04-08 14:00:00,False,5357.325538,18.6
2014-04-08 14:30:00,False,5356.622468,18.1
2014-04-08 15:00:00,False,5346.017962,17.6
2014-04-08 15:30:00,False,5335.165614,17.6
2014-04-08 16:00:00,False,5357.334988,17.6
2014-04-08 16:30:00,False,5408.015974,17.6
2014-04-08 17:00:00,False,5450.415822,17.6
2014-04-08 17:30:00,False,5516.553202,17.4
2014-04-08 18:00:00,False,5558.261186,17.4
2014-04-08 18:30:00,False,5508.21064,17.4
2014-04-08 19:00:00,False,5343.338974,17.4
2014-04-08 19:30:00,False,5185.137416,17.4
2014-04-08 20:00:00,False,5001.002212,17.3
2014-04-08 20:30:00,False,4857.157716,17.3
2014-04-08 21:00:00,False,4663.077772,17.3
2014-04-08 21:30:00,False,4497.095414,17.3
2014-04-08 22:00:00,False,4383.249772,17.2
2014-04-08 22:30:00,False,4315.463656,17.2
2014-04-08 23:00:00,False,4555.967764,17.3
2014-04-08 23:30:00,False,4571.033436,17.3
2014-04-09 00:00:00,False,4296.595818,17.1
2014-04-09 00:30:00,False,4076.461824,17.1
2014-04-09 01:00:00,False,3852.607568,17.1
2014-04-09 01:30:00,False,3676.089466,17.2
2014-04-09 02:00:00,False,3532.77769,17.0
2014-04-09 02:30:00,False,3444.808364,16.8
2014-04-09 03:00:00,False,3392.88932,16.9
2014-04-09 03:30:00,False,3367.078328,16.9
2014-04-09 04:00:00,False,3379.428162,16.8
2014-04-09 04:30:00,False,3449.665258,16.8
2014-04-09 05:00:00,False,3618.332532,16.8
2014-04-09 05:30:00,False,3809.729816,16.7
2014-04-09 06:00:00,False,4135.447742,16.7
2014-04-09 06:30:00,False,4476.829292,16.8
2014-04-09 07:00:00,False,4657.069476,16.9
2014-04-09 07:30:00,False,4919.160174,17.0
2014-04-09 08:00:00,False,5120.568968,17.2
2014-04-09 08:30:00,False,5230.045768,17.4
2014-04-09 09:00:00,False,5293.189174,17.4
2014-04-09 09:30:00,False,5267.99689,17.5
2014-04-09 10:00:00,False,5261.965,17.3
2014-04-09 10:30:00,False,5276.263102,17.3
2014-04-09 11:00:00,False,5292.413346,17.4
2014-04-09 11:30:00,False,5316.97857,17.4
2014-04-09 12:00:00,False,5321.867396,17.5
2014-04-09 12:30:00,False,5311.920856,17.5
2014-04-09 13:00:00,False,5329.549372,17.6
2014-04-09 13:30:00,False,5319.488246,17.7
2014-04-09 14:00:00,False,5302.736176,17.6
2014-04-09 14:30:00,False,5277.711998,17.8
2014-04-09 15:00:00,False,5246.747074,17.7
2014-04-09 15:30:00,False,5250.504644,17.6
2014-04-09 16:00:00,False,5277.803192,17.7
2014-04-09 16:30:00,False,5340.792594,17.8
2014-04-09 17:00:00,False,5412.991934,17.7
2014-04-09 17:30:00,False,5490.594946,17.5
2014-04-09 18:00:00,False,5501.20255,17.4
2014-04-09 18:30:00,False,5417.88338,17.2
2014-04-09 19:00:00,False,5217.536442,17.4
2014-04-09 19:30:00,False,5073.554524,17.3
2014-04-09 20:00:00,False,4921.021854,17.3
2014-04-09 20:30:00,False,4772.528138,17.2
2014-04-09 21:00:00,False,4601.404468,17.2
2014-04-09 21:30:00,False,4448.240736,17.3
2014-04-09 22:00:00,False,4319.077604,17.0
2014-04-09 22:30:00,False,4262.543608,17.0
2014-04-09 23:00:00,False,4516.298914,17.0
2014-04-09 23:30:00,False,4520.951888,16.9
2014-04-10 00:00:00,False,4230.188876,16.8
2014-04-10 00:30:00,False,4008.599436,16.8
2014-04-10 01:00:00,False,3817.294266,16.7
2014-04-10 01:30:00,False,3639.257244,16.7
2014-04-10 02:00:00,False,3483.239442,16.7
2014-04-10 02:30:00,False,3382.100872,16.7
2014-04-10 03:00:00,False,3340.047136,16.5
2014-04-10 03:30:00,False,3312.88821,16.6
2014-04-10 04:00:00,False,3326.711728,16.5
2014-04-10 04:30:00,False,3363.674604,16.7
2014-04-10 05:00:00,False,3495.785106,16.7
2014-04-10 05:30:00,False,3664.876084,16.7
2014-04-10 06:00:00,False,4006.963618,16.7
2014-04-10 06:30:00,False,4343.020456,16.8
2014-04-10 07:00:00,False,4534.406212,16.9
2014-04-10 07:30:00,False,4821.939154,16.9
2014-04-10 08:00:00,False,5023.151342,16.9
2014-04-10 08:30:00,False,5121.755036,17.2
2014-04-10 09:00:00,False,5203.270158,17.5
2014-04-10 09:30:00,False,5191.649442,17.2
2014-04-10 10:00:00,False,5195.026388,17.6
2014-04-10 10:30:00,False,5222.656048,17.8
2014-04-10 11:00:00,False,5248.205276,18.0
2014-04-10 11:30:00,False,5275.497098,17.8
2014-04-10 12:00:00,False,5269.737122,17.6
2014-04-10 12:30:00,False,5244.250928,17.7
2014-04-10 13:00:00,False,5260.726758,18.1
2014-04-10 13:30:00,False,5283.14768,18.2
2014-04-10 14:00:00,False,5289.993682,18.5
2014-04-10 14:30:00,False,5278.346666,18.7
2014-04-10 15:00:00,False,5253.133862,18.8
2014-04-10 15:30:00,False,5260.720458,18.9
2014-04-10 16:00:00,False,5288.732882,18.9
2014-04-10 16:30:00,False,5349.317214,18.9
2014-04-10 17:00:00,False,5410.062998,18.8
2014-04-10 17:30:00,False,5486.589122,18.6
2014-04-10 18:00:00,False,5518.342664,18.7
2014-04-10 18:30:00,False,5476.782692,18.4
2014-04-10 19:00:00,False,5306.391416,18.1
2014-04-10 19:30:00,False,5155.268886,18.0
2014-04-10 20:00:00,False,4975.38678,17.8
2014-04-10 20:30:00,False,4832.85006,17.8
2014-04-10 21:00:00,False,4617.28695,17.6
2014-04-10 21:30:00,False,4434.316846,17.6
2014-04-10 22:00:00,False,4318.046872,17.5
2014-04-10 22:30:00,False,4264.479196,17.4
2014-04-10 23:00:00,False,4531.585928,17.3
2014-04-10 23:30:00,False,4523.070084,17.3
2014-04-11 00:00:00,False,4242.018236,17.3
2014-04-11 00:30:00,False,3999.751778,17.5
2014-04-11 01:00:00,False,3814.413246,17.6
2014-04-11 01:30:00,False,3617.28681,17.6
2014-04-11 02:00:00,False,3439.937556,17.7
2014-04-11 02:30:00,False,3306.491566,17.7
2014-04-11 03:00:00,False,3260.07242,17.7
2014-04-11 03:30:00,False,3238.079012,17.4
2014-04-11 04:00:00,False,3243.069274,17.4
2014-04-11 04:30:00,False,3278.527136,17.4
2014-04-11 05:00:00,False,3450.138718,17.1
2014-04-11 05:30:00,False,3621.798372,17.2
2014-04-11 06:00:00,False,3986.387128,17.2
2014-04-11 06:30:00,False,4330.910658,17.4
2014-04-11 07:00:00,False,4529.963718,17.2
2014-04-11 07:30:00,False,4812.014644,17.5
2014-04-11 08:00:00,False,4991.906148,17.8
2014-04-11 08:30:00,False,5118.282274,18.0
2014-04-11 09:00:00,False,5203.658516,18.2
2014-04-11 09:30:00,False,5231.812914,17.8
2014-04-11 10:00:00,False,5230.562422,17.6
2014-04-11 10:30:00,False,5215.217084,17.4
2014-04-11 11:00:00,False,5186.991894,18.0
2014-04-11 11:30:00,False,5214.150876,18.9
2014-04-11 12:00:00,False,5213.842316,18.5
2014-04-11 12:30:00,False,5206.055988,18.3
2014-04-11 13:00:00,False,5199.901754,18.4
2014-04-11 13:30:00,False,5198.629314,18.4
2014-04-11 14:00:00,False,5149.510414,17.8
2014-04-11 14:30:00,False,5101.922838,17.9
2014-04-11 15:00:00,False,5079.473296,17.6
2014-04-11 15:30:00,False,5088.13888,18.4
2014-04-11 16:00:00,False,5105.280444,18.0
2014-04-11 16:30:00,False,5144.185692,17.6
2014-04-11 17:00:00,False,5189.704626,17.6
2014-04-11 17:30:00,False,5260.967146,17.5
2014-04-11 18:00:00,False,5316.602574,17.7
2014-04-11 18:30:00,False,5302.779412,17.6
2014-04-11 19:00:00,False,5143.933952,17.4
2014-04-11 19:30:00,False,5007.36899,17.4
2014-04-11 20:00:00,False,4849.797428,17.3
2014-04-11 20:30:00,False,4722.418488,17.0
2014-04-11 21:00:00,False,4541.871412,16.9
2014-04-11 21:30:00,False,4389.223792,16.8
2014-04-11 22:00:00,False,4292.644892,16.7
2014-04-11 22:30:00,False,4246.860944,16.7
2014-04-11 23:00:00,False,4533.741102,16.8
2014-04-11 23:30:00,False,4550.444986,16.9
2014-04-12 00:00:00,False,4264.69262,16.7
2014-04-12 00:30:00,False,4022.881134,16.5
2014-04-12 01:00:00,False,3817.549264,16.4
2014-04-12 01:30:00,False,3587.884844,16.3
2014-04-12 02:00:00,False,3383.218514,16.3
2014-04-12 02:30:00,False,3256.859336,16.3
2014-04-12 03:00:00,False,3183.406102,16.1
2014-04-12 03:30:00,False,3133.332568,16.0
2014-04-12 04:00:00,False,3114.044134,15.9
2014-04-12 04:30:00,False,3138.533082,15.8
2014-04-12 05:00:00,False,3199.812448,15.6
2014-04-12 05:30:00,False,3286.179996,15.6
2014-04-12 06:00:00,False,3496.33522,15.5
2014-04-12 06:30:00,False,3616.15169,15.8
2014-04-12 07:00:00,False,3659.32333,15.8
2014-04-12 07:30:00,False,3790.429592,15.8
2014-04-12 08:00:00,False,3915.83392,16.1
2014-04-12 08:30:00,False,4021.281586,16.6
2014-04-12 09:00:00,False,4073.117328,17.4
2014-04-12 09:30:00,False,4102.13654,18.1
2014-04-12 10:00:00,False,4116.213208,18.5
2014-04-12 10:30:00,False,4115.88775,18.9
2014-04-12 11:00:00,False,4119.865598,20.5
2014-04-12 11:30:00,False,4119.188382,21.4
2014-04-12 12:00:00,False,4076.029568,20.6
2014-04-12 12:30:00,False,4055.26055,20.8
2014-04-12 13:00:00,False,4051.274632,22.1
2014-04-12 13:30:00,False,4032.811398,20.7
2014-04-12 14:00:00,False,4007.97071,21.5
2014-04-12 14:30:00,False,4014.634086,21.8
2014-04-12 15:00:00,False,4037.196892,22.4
2014-04-12 15:30:00,False,4095.596694,21.7
2014-04-12 16:00:00,False,4148.333446,21.2
2014-04-12 16:30:00,False,4237.16127,20.6
2014-04-12 17:00:00,False,4320.008306,20.3
2014-04-12 17:30:00,False,4455.169402,20.1
2014-04-12 18:00:00,False,4640.419878,19.2
2014-04-12 18:30:00,False,4671.066398,18.7
2014-04-12 19:00:00,False,4559.152568,18.3
2014-04-12 19:30:00,False,4436.356762,18.0
2014-04-12 20:00:00,False,4312.562966,17.8
2014-04-12 20:30:00,False,4238.432276,17.3
2014-04-12 21:00:00,False,4125.483278,17.1
2014-04-12 21:30:00,False,4038.38832,17.0
2014-04-12 22:00:00,False,4007.892584,16.8
2014-04-12 22:30:00,False,4013.00044,16.5
2014-04-12 23:00:00,False,4281.453636,16.3
2014-04-12 23:30:00,False,4340.404902,16.4
2014-04-13 00:00:00,False,4094.706254,16.2
2014-04-13 00:30:00,False,3892.725848,16.0
2014-04-13 01:00:00,False,3692.542846,15.6
2014-04-13 01:30:00,False,3462.398744,15.4
2014-04-13 02:00:00,False,3264.321598,15.0
2014-04-13 02:30:00,False,3141.90634,14.7
2014-04-13 03:00:00,False,3060.811206,14.3
2014-04-13 03:30:00,False,3013.00311,14.1
2014-04-13 04:00:00,False,3000.526406,13.3
2014-04-13 04:30:00,False,3015.668124,13.5
2014-04-13 05:00:00,False,3045.656618,13.3
2014-04-13 05:30:00,False,3084.992672,13.3
2014-04-13 06:00:00,False,3205.051214,13.1
2014-04-13 06:30:00,False,3285.594376,13.2
2014-04-13 07:00:00,False,3293.555402,13.4
2014-04-13 07:30:00,False,3384.711168,13.4
2014-04-13 08:00:00,False,3513.323558,13.6
2014-04-13 08:30:00,False,3596.570192,14.0
2014-04-13 09:00:00,False,3666.819712,15.2
2014-04-13 09:30:00,False,3697.359622,16.1
2014-04-13 10:00:00,False,3726.09238,16.4
2014-04-13 10:30:00,False,3719.324816,18.0
2014-04-13 11:00:00,False,3732.45428,19.2
2014-04-13 11:30:00,False,3732.785558,20.1
2014-04-13 12:00:00,False,3740.215954,21.1
2014-04-13 12:30:00,False,3743.078122,20.7
2014-04-13 13:00:00,False,3754.862914,20.1
2014-04-13 13:30:00,False,3762.799906,21.0
2014-04-13 14:00:00,False,3779.372178,20.5
2014-04-13 14:30:00,False,3781.579116,21.5
2014-04-13 15:00:00,False,3810.722952,20.9
2014-04-13 15:30:00,False,3873.007842,21.5
2014-04-13 16:00:00,False,3954.521254,20.8
2014-04-13 16:30:00,False,4086.812628,20.4
2014-04-13 17:00:00,False,4210.463838,20.0
2014-04-13 17:30:00,False,4374.363144,18.9
2014-04-13 18:00:00,False,4618.027018,18.0
2014-04-13 18:30:00,False,4702.501526,17.6
2014-04-13 19:00:00,False,4603.29456,17.2
2014-04-13 19:30:00,False,4516.41005,16.6
2014-04-13 20:00:00,False,4402.176774,16.2
2014-04-13 20:30:00,False,4298.149586,16.1
2014-04-13 21:00:00,False,4163.519006,15.7
2014-04-13 21:30:00,False,3993.449718,15.3
2014-04-13 22:00:00,False,3939.942362,15.1
2014-04-13 22:30:00,False,3914.249298,14.7
2014-04-13 23:00:00,False,4189.312908,14.6
2014-04-13 23:30:00,False,4261.670658,14.5
2014-04-14 00:00:00,False,4035.649418,14.1
2014-04-14 00:30:00,False,3814.72037,13.6
2014-04-14 01:00:00,False,3606.035238,14.0
2014-04-14 01:30:00,False,3404.626002,13.7
2014-04-14 02:00:00,False,3264.33411,13.6
2014-04-14 02:30:00,False,3171.55019,13.3
2014-04-14 03:00:00,False,3126.704536,13.2
